Delivery_ID,Delivery_Start_Date,Delivery_Start_Time,Traffic_Conditions,Number_of_Packages,Customer_Preference_for_Delivery_Time,Distance_(miles),fog,rain,snow,hail,Historical_Delivery_Time_(hours)
87104.0,2022-11-14,09:25:00,Low,20.0,Morning,40.74422757758428,Mid,Low,None,None,7.240544178308075
87105.0,2023-08-07,22:28:00,High,15.0,Afternoon,141.46671339207063,Mid,None,Low,Low,11.89117367074572
87106.0,2021-09-07,04:47:00,Low,5.0,Afternoon,56.299140135749354,None,None,None,None,3.333568667992331
87107.0,2021-08-27,22:23:00,Low,17.0,Evening,74.32422171797907,None,Mid,Low,None,8.564243500217767
87108.0,2022-10-17,05:01:00,Low,20.0,Morning,135.15694890478005,Mid,None,None,Low,6.169301182990905
87109.0,2022-03-02,04:53:00,Moderate,16.0,Morning,49.340263531945965,None,None,None,None,5.73340781088948
87110.0,2023-07-26,01:09:00,High,20.0,Morning,148.26503488322678,Low,Mid,Low,None,14.834743806029971
87111.0,2022-07-19,00:08:00,Moderate,17.0,Afternoon,81.81711029952793,Low,None,None,None,8.704936275519042
87112.0,2021-01-14,17:17:00,Low,14.0,Afternoon,177.0208052233679,None,None,None,None,6.402506342133381
87113.0,2021-03-02,11:11:00,Low,10.0,Morning,85.69758947489149,Mid,High,Low,None,9.161887008369247
87114.0,2021-03-12,21:21:00,Low,7.0,Afternoon,123.01921904091884,Low,Low,High,None,6.326440387418416
87115.0,2022-07-07,11:33:00,Moderate,6.0,Evening,81.07746201796049,Low,None,None,None,5.031795524250501
87116.0,2023-04-03,04:03:00,High,11.0,Morning,50.73244338329653,None,Low,None,None,4.620544941015629
87117.0,2022-10-23,18:16:00,Low,8.0,Evening,110.77588444934601,None,None,None,None,3.3120302097855516
87118.0,2021-08-19,16:27:00,High,17.0,Morning,166.44428234718882,None,None,None,None,13.650782412412235
87119.0,2021-09-13,10:57:00,Low,10.0,Morning,145.67170300295254,None,Mid,None,None,4.940915563181279
87120.0,2021-11-03,00:31:00,High,18.0,Evening,114.76685961920292,Low,High,Mid,None,11.64679918700571
87121.0,2022-08-06,09:47:00,Low,15.0,Evening,213.13467924166792,None,Mid,None,None,11.22284363907803
87122.0,2020-08-12,05:12:00,Low,12.0,Afternoon,125.13457309843227,High,Mid,None,Mid,10.424260883378878
87123.0,2020-02-23,05:13:00,Low,17.0,Afternoon,118.87023810935145,None,None,Mid,None,7.387785981258113
87124.0,2020-08-03,12:22:00,Low,4.0,Morning,173.10081762553096,Mid,Mid,None,Low,11.345840524695586
87125.0,2023-05-20,01:23:00,Low,7.0,Morning,177.79521697810898,None,None,None,Low,5.855986838035445
87126.0,2020-09-10,19:48:00,High,17.0,Afternoon,109.40816041022447,None,None,None,High,12.849445197032363
87127.0,2021-02-23,20:12:00,High,7.0,Morning,152.32788367967242,Mid,None,None,None,8.69668436956468
87128.0,2021-03-27,13:06:00,High,7.0,Evening,54.04574080121532,Mid,None,High,None,9.393662804726118
87129.0,2020-01-19,18:57:00,Low,1.0,Evening,46.4363269312435,Low,None,None,Mid,4.567857096138637
87130.0,2023-09-15,13:44:00,Low,10.0,Morning,0.5,None,Mid,None,Mid,3.8441028019105308
87131.0,2023-05-11,01:41:00,Low,13.0,Afternoon,170.2178416054023,None,None,None,Mid,6.749751649647513
87132.0,2023-04-19,07:15:00,Low,4.0,Morning,121.23050847293034,None,None,None,None,4.1910059527049865
87133.0,2023-05-06,01:38:00,Low,17.0,Evening,103.80691064801233,None,None,None,None,6.707151228808497
87134.0,2023-01-28,08:30:00,Low,14.0,Afternoon,77.00260408601389,None,None,None,None,3.691816604274357
87135.0,2021-09-27,20:36:00,Low,2.0,Afternoon,239.08388266628873,None,Mid,Mid,None,7.39101114897376
87136.0,2021-02-08,16:01:00,Moderate,18.0,Morning,253.61997018943615,None,None,Low,Low,13.517504104351737
87137.0,2023-08-09,06:28:00,High,1.0,Morning,180.18236715046592,None,None,Low,High,13.70232242701871
87138.0,2023-02-05,21:38:00,High,6.0,Evening,10.176836474043256,None,None,Low,None,4.705928730192089
87139.0,2022-03-19,22:52:00,Low,7.0,Morning,154.25761080660638,None,None,None,None,5.696850239178105
87140.0,2021-02-23,05:59:00,Moderate,7.0,Morning,243.7772897552928,High,Mid,None,None,11.459377479264068
87141.0,2021-09-25,23:47:00,Moderate,9.0,Morning,102.01912259852294,None,None,None,None,7.026307496319319
87142.0,2021-07-20,00:41:00,Low,4.0,Morning,153.9818311897056,None,None,None,Low,5.862940830560953
87143.0,2022-03-18,19:08:00,High,15.0,Morning,188.36991643073722,None,Mid,None,None,12.578661640393937
87144.0,2022-12-25,09:35:00,Low,3.0,Afternoon,24.70247116858124,Low,High,Low,None,6.412207075659515
87145.0,2021-05-09,15:52:00,High,3.0,Morning,83.43081085323149,None,None,None,None,3.915679758025034
87146.0,2022-10-26,13:46:00,Low,13.0,Evening,159.92616246868627,Mid,Mid,None,None,6.971069057496852
87147.0,2023-02-10,17:52:00,Low,20.0,Morning,150.84961715157908,Mid,None,None,None,9.647736391271442
87148.0,2020-05-03,12:12:00,Moderate,12.0,Afternoon,111.7495602382301,Low,High,None,None,6.61535206543062
87149.0,2023-09-05,17:25:00,Low,11.0,Morning,182.7457383073089,None,None,Mid,None,6.581151276761519
87150.0,2022-06-24,05:57:00,High,3.0,Afternoon,112.50131096235334,Mid,Mid,Low,None,7.688703077424381
87151.0,2020-04-28,13:18:00,High,13.0,Morning,159.85428227799568,None,None,Mid,None,7.617000042757594
87152.0,2022-08-07,21:40:00,High,17.0,Morning,88.41510079084728,None,None,Mid,None,6.505310608098739
87153.0,2023-03-06,01:21:00,Moderate,17.0,Morning,102.89150494353974,Low,None,None,None,8.646364040903489
87154.0,2023-03-21,05:10:00,Moderate,18.0,Evening,143.02314360532563,Low,None,None,None,11.271638462007223
87155.0,2023-03-03,19:27:00,Low,10.0,Afternoon,153.1962400817531,Low,Low,Low,None,10.198513070594766
87156.0,2020-05-15,16:10:00,Moderate,4.0,Morning,133.470750099344,None,High,Low,None,5.925056539981881
87157.0,2022-03-08,10:54:00,Low,1.0,Afternoon,126.7548440884611,None,None,Mid,None,3.6105965396231494
87158.0,2020-01-18,14:49:00,Moderate,2.0,Afternoon,130.19127291049156,None,Mid,None,None,7.333445393652261
87159.0,2023-07-11,14:15:00,High,20.0,Afternoon,100.59586020252206,Low,None,Low,None,9.072209226536975
87160.0,2021-12-01,10:07:00,Low,19.0,Morning,75.03178469375487,None,Low,None,None,5.161178799082483
87161.0,2023-11-05,18:54:00,Moderate,12.0,Evening,120.68022590046624,None,None,None,None,9.373869586018422
87162.0,2021-06-07,17:39:00,Moderate,10.0,Evening,171.024947638677,Mid,None,None,None,8.385574380803197
87163.0,2023-08-14,20:07:00,High,19.0,Morning,123.5117213101239,None,None,None,None,9.645848251304212
87164.0,2022-02-13,18:31:00,High,16.0,Evening,161.7527758047052,None,None,Low,Low,13.3268212391385
87165.0,2023-09-20,06:03:00,Moderate,6.0,Afternoon,51.64401189819776,None,None,None,None,2.893371851459681
87166.0,2021-04-13,09:44:00,Low,8.0,Evening,156.0564128537154,Low,Low,Low,None,4.936870871209524
87167.0,2022-11-20,03:53:00,Moderate,4.0,Morning,127.81406678768728,None,None,None,None,5.455366915546484
87168.0,2023-01-08,16:49:00,Moderate,13.0,Morning,143.84530137188307,None,None,None,None,7.2767864400742495
87169.0,2020-03-08,12:43:00,Low,4.0,Morning,102.24149953183888,None,None,Low,None,2.855066218716931
87170.0,2021-01-23,20:05:00,High,2.0,Evening,163.25595175992908,Low,Mid,None,None,12.398294145239293
87171.0,2023-03-06,02:58:00,Low,17.0,Evening,123.01233427674448,Mid,None,None,Low,8.850243444375195
87172.0,2020-08-21,14:17:00,Low,16.0,Afternoon,169.4553067257042,Low,Low,None,High,12.587206992970993
87173.0,2022-06-22,04:13:00,Low,13.0,Evening,126.42265648409527,Low,None,None,None,6.625390771976925
87174.0,2023-08-16,04:05:00,Moderate,14.0,Afternoon,130.2330087839916,None,None,Low,None,8.791787860874111
87175.0,2020-11-23,06:53:00,Moderate,19.0,Morning,0.5,None,None,High,None,7.206010702808958
87176.0,2023-01-28,01:50:00,Moderate,4.0,Morning,190.63200934659838,None,Low,None,None,9.510054107909633
87177.0,2022-07-10,10:34:00,Moderate,20.0,Evening,169.98384160314058,None,High,Mid,None,9.436041229021978
87178.0,2021-10-01,21:43:00,Moderate,7.0,Morning,120.3336557110161,None,None,None,None,3.9429071341501505
87179.0,2021-08-10,01:46:00,Low,14.0,Morning,164.6906576160846,None,Low,High,None,7.504792761207081
87180.0,2021-10-02,03:15:00,High,13.0,Afternoon,148.66929720533184,Mid,None,Mid,None,10.661685923794574
87181.0,2021-08-23,19:19:00,Moderate,11.0,Afternoon,166.85587899452923,None,None,Low,None,9.272964439517422
87182.0,2022-10-17,06:26:00,High,16.0,Evening,99.98795370514611,None,None,Low,None,8.307702056042988
87183.0,2021-03-22,12:38:00,Low,1.0,Afternoon,65.63888718004355,High,None,Low,None,5.306842956577131
87184.0,2023-12-12,08:28:00,High,17.0,Afternoon,125.22943649587266,None,Mid,None,Low,11.581589627021247
87185.0,2020-06-25,17:19:00,Moderate,2.0,Evening,204.15646889198763,None,None,None,None,7.381950374530927
87186.0,2023-11-09,19:30:00,Moderate,11.0,Afternoon,102.5394739748568,Low,Low,None,None,10.492764738276707
87187.0,2021-12-06,23:23:00,Moderate,8.0,Evening,125.44592033137815,High,None,None,Mid,8.253330325554579
87188.0,2023-08-23,14:19:00,Low,20.0,Afternoon,67.99704120096507,None,Low,Mid,None,5.903301541710566
87189.0,2021-09-18,21:22:00,High,18.0,Afternoon,162.67436810205606,None,None,None,None,8.715746246306848
87190.0,2020-03-25,21:11:00,Moderate,16.0,Evening,51.393752269492964,None,None,Mid,None,5.548300949568975
87191.0,2021-03-02,13:46:00,Low,1.0,Evening,125.36407274803047,None,Mid,Low,None,5.710299030386123
87192.0,2020-09-20,22:52:00,Moderate,6.0,Morning,231.84353462950247,Mid,Low,Mid,None,9.644975151309593
87193.0,2022-11-06,20:30:00,Low,3.0,Morning,195.33668216966802,High,Mid,None,High,12.298856812635858
87194.0,2023-05-13,14:39:00,Low,18.0,Afternoon,123.81180864370954,None,None,None,Low,8.622304655739173
87195.0,2022-01-12,13:48:00,Low,17.0,Morning,64.53544433758984,None,None,Mid,None,7.731642229815188
87196.0,2020-10-12,06:35:00,Moderate,16.0,Evening,157.6912375509921,Low,None,None,None,8.709918997566671
87197.0,2022-11-04,13:52:00,High,20.0,Evening,31.071382263066056,Low,None,High,Low,14.110738803017751
87198.0,2020-10-01,19:46:00,Moderate,11.0,Evening,155.2344233689447,None,None,High,Low,8.540436607351682
87199.0,2022-08-07,09:04:00,Low,15.0,Morning,151.91283442170302,None,None,None,None,5.3202115845564135
87200.0,2022-04-17,14:45:00,Low,19.0,Evening,136.0669867542735,None,Low,None,None,6.857195855266013
87201.0,2020-09-01,00:20:00,Low,18.0,Morning,124.62562992026248,Low,None,None,None,9.356628977384968
87202.0,2020-08-24,20:00:00,Moderate,11.0,Evening,229.29442214225628,Mid,None,None,None,10.402020330456939
87203.0,2023-11-06,14:48:00,Moderate,6.0,Morning,120.20882632220814,None,None,None,None,4.638275407861092
87204.0,2020-12-17,15:44:00,High,20.0,Morning,165.67848487171813,Low,Low,None,None,10.926084175791562
87205.0,2021-11-07,12:54:00,Moderate,8.0,Morning,119.51807473271516,Low,None,None,None,10.339147951283524
87206.0,2020-03-03,19:58:00,High,6.0,Afternoon,91.0659733338301,None,None,Low,Mid,5.564792147249647
87207.0,2021-11-01,00:44:00,High,10.0,Morning,105.15622835433179,None,High,None,None,9.853790929222166
87208.0,2022-06-18,18:40:00,Low,16.0,Evening,99.43103929830559,Low,None,None,None,5.087698679684237
87209.0,2022-03-23,06:15:00,Low,19.0,Afternoon,63.23981084195624,None,High,None,Low,6.516354811815868
87210.0,2022-03-20,21:33:00,Moderate,10.0,Morning,137.35520419213483,Low,None,None,None,4.890591474782965
87211.0,2023-02-24,22:10:00,High,4.0,Morning,178.04670998932713,High,None,High,None,13.550472236754771
87212.0,2023-01-03,17:50:00,Moderate,20.0,Evening,117.83420797225243,None,Low,Low,None,10.789204654519303
87213.0,2023-06-11,13:21:00,Moderate,8.0,Morning,209.10094012997814,None,None,None,None,8.723017245656576
87214.0,2020-12-06,08:21:00,High,18.0,Afternoon,172.2817177488392,None,None,Low,None,15.152889749224881
87215.0,2020-03-13,22:09:00,Moderate,9.0,Afternoon,89.17597786275994,Low,None,None,None,6.547448446212966
87216.0,2022-05-18,04:39:00,High,2.0,Afternoon,109.53002825352056,Mid,None,None,Low,5.975100598978958
87217.0,2022-06-27,11:35:00,High,15.0,Afternoon,143.98862270339663,None,Low,None,None,11.19057604327507
87218.0,2020-05-27,11:26:00,High,5.0,Morning,218.7663728596116,Mid,Low,None,None,7.123969900835149
87219.0,2023-12-01,17:53:00,Low,1.0,Evening,181.31632046114237,Low,None,Mid,None,12.34893766684356
87220.0,2023-12-06,10:07:00,Low,10.0,Afternoon,122.60130190857659,None,None,None,Mid,5.62447108630852
87221.0,2022-02-03,11:29:00,High,11.0,Afternoon,129.25905278439333,None,Low,None,Mid,8.35327477642792
87222.0,2021-07-21,08:25:00,High,12.0,Morning,63.21079030483142,None,Low,Low,Low,6.362111323877897
87223.0,2022-03-06,11:29:00,High,8.0,Evening,125.79167074041388,None,None,Low,None,9.082254583303351
87224.0,2022-09-27,13:39:00,Moderate,8.0,Morning,172.63582682780725,Mid,None,None,None,11.075257681987125
87225.0,2021-01-25,23:07:00,Moderate,6.0,Evening,98.85691555821413,None,None,None,None,5.055939055675782
87226.0,2020-07-01,22:21:00,Low,17.0,Morning,0.5,Low,None,None,Mid,5.838139820313775
87227.0,2022-01-04,12:25:00,Low,6.0,Evening,156.09371885923187,None,High,None,None,9.41077335772699
87228.0,2020-08-14,23:20:00,High,13.0,Afternoon,69.96155512732736,None,None,None,Mid,5.346734131208735
87229.0,2020-06-28,07:51:00,High,10.0,Afternoon,172.43331565039483,Low,None,None,None,11.48525088687258
87230.0,2022-07-06,04:57:00,Moderate,11.0,Evening,183.810011612494,None,Low,Low,None,10.430377643234477
87231.0,2020-02-09,16:53:00,Low,4.0,Afternoon,211.97500719184683,Mid,Low,None,None,10.446663502668754
87232.0,2020-02-26,13:08:00,High,14.0,Afternoon,68.35610643649592,None,Mid,Low,None,8.221285470825316
87233.0,2021-04-07,10:22:00,Moderate,11.0,Evening,120.26950475529009,None,Mid,None,None,7.155970775392811
87234.0,2021-11-25,14:25:00,Moderate,3.0,Evening,104.78858037017946,None,Mid,None,None,5.244391701992367
87235.0,2023-12-28,13:24:00,High,18.0,Evening,147.70760058339692,None,High,None,Low,18.73092278091468
87236.0,2020-10-11,21:58:00,Low,20.0,Afternoon,238.37079400102277,High,Low,Mid,None,14.437972956860229
87237.0,2023-10-02,06:28:00,High,14.0,Evening,151.64840043350284,None,Low,Low,Low,13.10288898951984
87238.0,2022-06-04,08:08:00,High,9.0,Morning,67.93718604010948,None,None,None,None,3.834936190410348
87239.0,2022-12-11,20:38:00,Low,8.0,Morning,32.96115693240792,Mid,None,Low,None,3.8235454056810907
87240.0,2020-02-15,15:16:00,Low,20.0,Evening,169.51039715175708,None,Mid,None,None,11.232579266769928
87241.0,2022-08-23,07:43:00,High,3.0,Evening,118.36838433033562,Mid,None,Low,None,5.9997338437550445
87242.0,2021-07-16,17:24:00,Low,14.0,Afternoon,124.43414784445658,Low,None,Mid,None,6.47784691252832
87243.0,2021-07-05,01:56:00,Moderate,16.0,Evening,131.12089545063571,High,None,Low,Low,12.17986080279935
87244.0,2020-03-26,20:02:00,High,11.0,Morning,33.38212870495167,None,Low,None,None,4.658954403536583
87245.0,2021-05-04,14:37:00,High,4.0,Morning,141.43344256299312,None,Low,None,None,8.265902689795064
87246.0,2020-11-02,11:38:00,Moderate,3.0,Afternoon,134.13078667693082,Low,None,None,None,10.183180645458156
87247.0,2021-07-22,04:53:00,High,1.0,Evening,87.56830442820983,None,None,None,Low,6.639158159512862
87248.0,2023-02-07,13:26:00,High,16.0,Afternoon,142.12024765927097,None,None,None,Low,6.8746230588571065
87249.0,2022-04-08,10:02:00,High,1.0,Morning,160.53284558274035,None,None,None,None,6.624498544421014
87250.0,2020-01-25,17:03:00,Low,17.0,Afternoon,162.92800980578812,None,None,None,None,9.269062402503588
87251.0,2022-02-10,23:56:00,High,4.0,Morning,165.48468433981174,Low,None,None,None,8.253558284713124
87252.0,2022-02-20,12:50:00,Moderate,20.0,Morning,190.84471720902854,None,None,None,None,7.842848948294146
87253.0,2023-01-23,14:52:00,High,9.0,Afternoon,149.04709274800032,None,High,None,None,8.10016421517187
87254.0,2020-01-02,04:33:00,Moderate,8.0,Morning,129.01860045802144,None,None,None,None,7.802272733754453
87255.0,2022-03-23,17:33:00,Low,17.0,Morning,186.46415183696263,None,Mid,None,None,6.864363727133391
87256.0,2023-05-22,09:17:00,High,14.0,Morning,78.03518056622737,Mid,None,None,None,8.511647807640202
87257.0,2021-05-26,01:03:00,Low,19.0,Afternoon,163.13206802172053,None,None,None,None,6.897595845841386
87258.0,2023-03-15,08:51:00,Moderate,1.0,Evening,135.18162117408366,None,None,Mid,Low,6.7618555770790945
87259.0,2023-11-24,01:02:00,Moderate,6.0,Afternoon,121.04071117082714,None,None,None,None,6.175009369848032
87260.0,2022-01-04,00:55:00,Moderate,10.0,Morning,185.88608658736482,None,Low,None,None,8.58905901107036
87261.0,2021-09-18,23:54:00,High,5.0,Afternoon,32.0722636036068,None,High,None,None,4.96720544518975
87262.0,2021-11-24,04:10:00,Moderate,4.0,Evening,166.29842128915556,None,None,Mid,None,10.164719009232295
87263.0,2021-01-21,13:32:00,High,14.0,Evening,160.10365304588328,None,None,None,None,9.47678176450453
87264.0,2020-12-11,09:40:00,Moderate,20.0,Morning,141.59357078478834,High,None,Low,None,10.528072064025928
87265.0,2021-09-08,04:39:00,High,8.0,Afternoon,80.550081857961,High,None,None,None,8.785434879315236
87266.0,2021-09-20,02:47:00,High,4.0,Evening,76.67060437050145,None,None,None,None,4.910871615840469
87267.0,2020-09-12,18:33:00,Moderate,11.0,Afternoon,50.33894618774772,None,None,None,None,5.067272731198743
87268.0,2020-06-05,03:43:00,High,4.0,Afternoon,72.85746598747156,None,None,Mid,None,6.004328237490417
87269.0,2021-06-20,09:01:00,Moderate,11.0,Evening,75.51380656343724,None,None,None,None,6.132731731050386
87270.0,2022-05-24,06:16:00,Low,12.0,Morning,143.752792040434,None,None,Low,Low,6.309768968002404
87271.0,2020-08-28,16:44:00,High,4.0,Evening,115.78447394030191,None,None,None,Mid,7.332924077818667
87272.0,2021-12-19,01:40:00,Moderate,16.0,Afternoon,201.11718025525877,None,Low,Mid,Low,14.813011321527526
87273.0,2022-03-24,18:59:00,Low,6.0,Afternoon,11.659884982068917,Mid,None,None,High,4.911877750678828
87274.0,2020-08-24,16:18:00,Moderate,7.0,Evening,105.75373510183867,None,None,High,None,9.234314450586442
87275.0,2020-05-05,05:04:00,Low,13.0,Evening,173.97871225609214,Low,Mid,Mid,None,9.833483363693382
87276.0,2023-09-08,12:14:00,Low,14.0,Afternoon,65.6025056883527,None,None,None,None,4.371828490145834
87277.0,2022-10-15,14:51:00,High,20.0,Afternoon,41.78915613466825,Low,None,None,None,5.895348705405663
87278.0,2022-12-01,10:26:00,Moderate,10.0,Afternoon,150.66204941863447,None,None,None,None,9.755253985547943
87279.0,2021-12-14,04:59:00,High,1.0,Morning,96.96695765231681,None,Low,High,Low,11.992802580688197
87280.0,2022-04-25,06:21:00,High,8.0,Morning,112.35298937800381,None,None,None,High,6.235806870976301
87281.0,2023-05-20,08:46:00,Moderate,20.0,Evening,121.68169401857824,Low,None,None,None,9.477197201913446
87282.0,2021-03-12,00:05:00,Low,10.0,Evening,98.81491636713432,None,None,None,None,4.425902081441082
87283.0,2023-12-28,23:46:00,High,13.0,Evening,67.7443197231099,None,None,None,None,9.960087270230412
87284.0,2020-11-17,07:42:00,High,2.0,Evening,152.48191508948432,None,Mid,None,Mid,8.111940542104271
87285.0,2020-08-21,03:34:00,High,3.0,Evening,11.460383422502858,Mid,Mid,None,None,5.348559657514039
87286.0,2023-09-11,06:04:00,Moderate,1.0,Morning,78.16458578484172,Low,None,None,Mid,5.748421622330001
87287.0,2022-01-22,22:30:00,Moderate,10.0,Evening,150.23587504849033,None,None,High,None,11.860302936824757
87288.0,2023-09-05,02:58:00,High,8.0,Morning,46.95450142985182,None,None,None,High,5.119740529500581
87289.0,2020-09-05,21:16:00,Moderate,2.0,Evening,95.25609161385246,None,None,None,None,4.040916567513887
87290.0,2022-03-09,19:56:00,Moderate,9.0,Afternoon,41.60214050474343,None,None,None,None,2.61551153343729
87291.0,2021-07-02,16:09:00,Moderate,18.0,Morning,129.36310944588462,None,Mid,Low,Low,12.908901473085777
87292.0,2023-01-02,20:56:00,Low,5.0,Evening,173.3009759764521,Low,None,None,Mid,8.963013751747955
